# Base - Ideal Conditions  (Up to date)
# 789 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (115 ft/s)
#
Time (s),Altitude (ft),Vertical velocity (ft/s),Vertical acceleration (ft/s²),Total velocity (ft/s),Total acceleration (ft/s²),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (ft/s),Lateral acceleration (ft/s²),Latitude (°),Longitude (°),Gravitational acceleration (ft/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (lb),Motor mass (lb),Longitudinal moment of inertia (lb·ft²),Rotational moment of inertia (lb·ft²),CP location (in),CG location (in),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (ft/s²),Reference length (in),Reference area (in²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (ft/s),Air temperature (°F),Air pressure (mbar),Speed of sound (ft/s),Simulation time step (s),Computation time (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
63.289,476.14,-46.786,301.798,46.794,301.866,1219.466,1.387,1219.466,0.065,1.294,6.414,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.041,2.39e6,0,1863.772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,0.395,83.033,959.587,1143.308,0.001,0.166
63.29,476.093,-46.488,297.53,46.496,297.597,1219.467,1.387,1219.468,0.065,1.287,6.289,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.041,2.375e6,0,1839.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,0.401,83.034,959.588,1143.308,0.001,0.166
63.291,476.047,-46.195,293.35,46.203,293.415,1219.468,1.387,1219.469,0.065,1.281,6.167,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.041,2.36e6,0,1816.614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,0.406,83.034,959.589,1143.308,0.001,0.166
63.292,476.001,-45.905,289.254,45.914,289.317,1219.469,1.387,1219.47,0.065,1.275,6.048,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.04,2.345e6,0,1793.753,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,0.411,83.034,959.59,1143.308,0.001,0.166
63.293,475.955,-45.62,285.241,45.628,285.303,1219.471,1.387,1219.471,0.065,1.269,5.93,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.04,2.33e6,0,1771.352,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,0.417,83.034,959.59,1143.308,0.001,0.166
63.294,475.91,-45.339,281.308,45.347,281.368,1219.472,1.387,1219.473,0.065,1.263,5.816,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.04,2.316e6,0,1749.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,0.422,83.034,959.591,1143.308,0.001,0.166
63.295,475.865,-45.061,277.454,45.069,277.512,1219.473,1.387,1219.474,0.065,1.258,5.703,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.04,2.302e6,0,1727.884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,0.428,83.034,959.592,1143.308,0.001,0.167
63.296,475.82,-44.788,273.676,44.795,273.733,1219.474,1.387,1219.475,0.065,1.252,5.593,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.039,2.288e6,0,1706.794,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,0.433,83.034,959.593,1143.308,0.001,0.167
63.297,475.775,-44.518,269.971,44.525,270.027,1219.476,1.387,1219.476,0.065,1.247,5.484,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.039,2.274e6,0,1686.118,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,0.438,83.034,959.594,1143.309,0.001,0.167
63.298,475.731,-44.251,266.339,44.259,266.394,1219.477,1.387,1219.478,0.065,1.241,5.378,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.039,2.26e6,0,1665.845,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,0.444,83.034,959.595,1143.309,0.001,0.167
63.299,475.686,-43.989,262.778,43.996,262.831,1219.478,1.387,1219.479,0.065,1.236,5.274,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.039,2.247e6,0,1645.965,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,0.449,83.035,959.596,1143.309,0.001,0.167
63.3,475.643,-43.729,259.285,43.736,259.336,1219.479,1.387,1219.48,0.065,1.231,5.172,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.038,2.234e6,0,1626.468,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,0.455,83.035,959.596,1143.309,0.001,0.167
63.301,475.599,-43.474,255.859,43.48,255.909,1219.481,1.387,1219.481,0.065,1.226,5.073,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.038,2.221e6,0,1607.344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,0.46,83.035,959.597,1143.309,0.001,0.167
63.302,475.556,-43.221,252.498,43.228,252.548,1219.482,1.387,1219.483,0.065,1.221,4.999,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.038,2.208e6,0,1588.588,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,0.462,83.035,959.598,1143.309,0.001,0.167
63.303,475.513,-42.972,249.201,42.978,249.25,1219.483,1.387,1219.484,0.065,1.216,4.927,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.038,2.195e6,0,1570.187,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,0.463,83.035,959.599,1143.309,0.001,0.167
63.304,475.469,-42.722,245.966,42.729,246.014,1219.484,1.387,1219.485,0.065,1.211,4.856,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.038,2.182e6,0,1552.131,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,0.465,83.035,959.6,1143.309,0.001,0.167
63.305,475.425,-42.472,242.747,42.478,242.794,1219.486,1.387,1219.486,0.065,1.206,4.785,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.037,2.169e6,0,1534.166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,0.467,83.035,959.601,1143.31,0.001,0.167
63.306,475.38,-42.219,239.529,42.226,239.575,1219.487,1.387,1219.488,0.065,1.201,4.715,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.037,2.156e6,0,1516.205,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,0.468,83.035,959.601,1143.31,0.001,0.167
63.307,475.335,-41.966,236.311,41.972,236.357,1219.488,1.387,1219.489,0.065,1.196,4.644,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.037,2.144e6,0,1498.248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,0.47,83.035,959.602,1143.31,0.001,0.167
63.308,475.289,-41.711,233.095,41.717,233.14,1219.489,1.387,1219.49,0.065,1.191,4.574,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.037,2.13e6,0,1480.296,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,0.472,83.036,959.603,1143.31,0.001,0.167
63.309,475.243,-41.454,229.879,41.46,229.923,1219.491,1.387,1219.492,0.065,1.186,4.503,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.036,2.117e6,0,1462.348,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005,NaN,NaN,NaN,NaN,0.473,83.036,959.604,1143.31,0.001,0.167
63.311,475.196,-41.196,226.664,41.202,226.707,1219.492,1.387,1219.493,0.065,1.181,4.433,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.036,2.104e6,0,1444.404,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,0.475,83.036,959.605,1143.31,0.001,0.167
63.312,475.148,-40.936,223.45,40.942,223.492,1219.493,1.387,1219.494,0.065,1.176,4.362,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.036,2.091e6,0,1426.466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,0.477,83.036,959.606,1143.31,0.001,0.167
63.313,475.1,-40.675,220.236,40.681,220.278,1219.495,1.387,1219.496,0.065,1.171,4.292,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.036,2.078e6,0,1408.532,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,0.479,83.036,959.607,1143.31,0.001,0.167
63.314,475.051,-40.412,217.024,40.417,217.065,1219.496,1.387,1219.497,0.065,1.166,4.222,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.036,2.064e6,0,1390.604,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,0.481,83.036,959.608,1143.311,0.001,0.167
63.315,475.001,-40.147,213.813,40.153,213.853,1219.498,1.387,1219.498,0.065,1.161,4.151,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.035,2.051e6,0,1372.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,0.483,83.036,959.609,1143.311,0.001,0.168
63.317,474.95,-39.881,210.602,39.886,210.642,1219.499,1.387,1219.5,0.065,1.155,4.081,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.035,2.037e6,0,1354.762,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,0.485,83.036,959.61,1143.311,0.001,0.168
63.318,474.899,-39.613,207.393,39.618,207.431,1219.501,1.387,1219.501,0.065,1.15,4.01,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.035,2.023e6,0,1336.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,0.487,83.037,959.611,1143.311,0.001,0.168
63.319,474.847,-39.343,204.184,39.349,204.222,1219.502,1.387,1219.503,0.065,1.145,3.94,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.035,2.01e6,0,1318.943,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,0.489,83.037,959.612,1143.311,0.001,0.168
63.321,474.794,-39.072,200.977,39.077,201.014,1219.504,1.387,1219.504,0.065,1.14,3.869,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.034,1.996e6,0,1301.041,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,0.491,83.037,959.613,1143.311,0.001,0.168
63.322,474.74,-38.798,197.77,38.804,197.807,1219.505,1.387,1219.506,0.065,1.135,3.799,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.034,1.982e6,0,1283.146,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,0.494,83.037,959.614,1143.311,0.001,0.168
63.323,474.685,-38.523,194.565,38.528,194.601,1219.507,1.387,1219.508,0.065,1.129,3.728,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.034,1.968e6,0,1265.257,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,0.496,83.037,959.615,1143.312,0.001,0.168
63.325,474.63,-38.246,191.361,38.251,191.396,1219.508,1.387,1219.509,0.065,1.124,3.658,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.034,1.954e6,0,1247.375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,0.498,83.037,959.616,1143.312,0.001,0.168
63.326,474.573,-37.967,188.158,37.972,188.192,1219.51,1.387,1219.511,0.065,1.119,3.588,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.033,1.939e6,0,1229.498,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,0.5,83.037,959.617,1143.312,0.001,0.168
63.328,474.516,-37.686,184.956,37.691,184.989,1219.512,1.387,1219.513,0.065,1.113,3.517,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.033,1.925e6,0,1211.629,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,0.503,83.037,959.618,1143.312,0.002,0.168
63.329,474.457,-37.404,181.755,37.408,181.788,1219.514,1.387,1219.514,0.065,1.108,3.447,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.033,1.91e6,0,1193.766,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,0.505,83.038,959.619,1143.312,0.002,0.168
63.331,474.398,-37.119,178.556,37.123,178.588,1219.515,1.387,1219.516,0.065,1.103,3.376,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.033,1.896e6,0,1175.911,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,0.508,83.038,959.62,1143.312,0.002,0.168
63.333,474.337,-36.832,175.358,36.836,175.389,1219.517,1.387,1219.518,0.065,1.097,3.306,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.032,1.881e6,0,1158.063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,0.511,83.038,959.621,1143.313,0.002,0.168
63.334,474.276,-36.543,172.162,36.547,172.192,1219.519,1.387,1219.52,0.065,1.092,3.236,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.032,1.866e6,0,1140.223,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,0.513,83.038,959.622,1143.313,0.002,0.168
63.336,474.213,-36.251,168.967,36.256,168.996,1219.521,1.387,1219.522,0.065,1.086,3.165,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.032,1.852e6,0,1122.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,0.516,83.038,959.623,1143.313,0.002,0.168
63.338,474.149,-35.958,165.773,35.962,165.802,1219.523,1.387,1219.524,0.065,1.081,3.095,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.032,1.837e6,0,1104.566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,0.519,83.038,959.625,1143.313,0.002,0.169
63.34,474.084,-35.662,162.581,35.666,162.609,1219.525,1.387,1219.526,0.065,1.075,3.024,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.031,1.822e6,0,1086.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,0.522,83.039,959.626,1143.313,0.002,0.169
63.341,474.018,-35.364,159.39,35.368,159.417,1219.527,1.387,1219.528,0.065,1.07,2.954,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.031,1.806e6,0,1068.943,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,0.525,83.039,959.627,1143.313,0.002,0.169
63.343,473.95,-35.064,156.201,35.068,156.228,1219.529,1.387,1219.53,0.065,1.064,2.884,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.031,1.791e6,0,1051.145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,0.528,83.039,959.628,1143.314,0.002,0.169
63.345,473.881,-34.761,153.014,34.765,153.04,1219.531,1.387,1219.532,0.065,1.059,2.813,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.031,1.775e6,0,1033.356,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,0.531,83.039,959.63,1143.314,0.002,0.169
63.347,473.81,-34.455,149.828,34.459,149.853,1219.533,1.387,1219.534,0.065,1.053,2.743,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.03,1.76e6,0,1015.577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,0.534,83.039,959.631,1143.314,0.002,0.169
63.35,473.738,-34.147,146.644,34.151,146.669,1219.535,1.387,1219.536,0.065,1.047,2.673,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.03,1.744e6,0,997.809,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,0.537,83.039,959.632,1143.314,0.002,0.169
63.352,473.665,-33.837,143.462,33.84,143.486,1219.538,1.387,1219.538,0.065,1.042,2.602,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.03,1.728e6,0,980.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,0.541,83.04,959.634,1143.314,0.002,0.169
63.354,473.589,-33.523,140.285,33.527,140.31,1219.54,1.387,1219.541,0.065,1.036,2.683,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.03,1.712e6,0,962.329,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,0.515,83.04,959.635,1143.315,0.002,0.17
63.356,473.512,-33.207,137.108,33.212,137.137,1219.542,1.387,1219.543,0.065,1.029,2.808,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.029,1.696e6,0,944.616,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,0.479,83.04,959.637,1143.315,0.002,0.17
63.359,473.434,-32.888,133.934,32.893,133.966,1219.545,1.387,1219.545,0.065,1.022,2.933,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.029,1.68e6,0,926.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,0.442,83.04,959.638,1143.315,0.002,0.17
63.361,473.353,-32.566,130.762,32.572,130.798,1219.547,1.387,1219.548,0.065,1.015,3.058,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.029,1.663e6,0,909.238,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,0.404,83.04,959.64,1143.315,0.002,0.17
63.364,473.271,-32.242,127.593,32.248,127.632,1219.55,1.387,1219.551,0.065,1.007,3.183,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.028,1.647e6,0,891.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004,NaN,NaN,NaN,NaN,0.365,83.041,959.641,1143.315,0.003,0.17
63.366,473.186,-31.914,124.426,31.921,124.47,1219.552,1.387,1219.553,0.065,0.998,3.309,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.028,1.63e6,0,873.917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,0.325,83.041,959.643,1143.316,0.003,0.17
63.369,473.099,-31.583,121.261,31.591,121.31,1219.555,1.387,1219.556,0.065,0.989,3.435,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.028,1.613e6,0,856.28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,0.283,83.041,959.644,1143.316,0.003,0.17
63.372,473.011,-31.248,118.1,31.257,118.153,1219.558,1.387,1219.559,0.065,0.979,3.562,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.028,1.596e6,0,838.659,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,0.239,83.041,959.646,1143.316,0.003,0.17
63.375,472.919,-30.911,114.941,30.92,115,1219.561,1.387,1219.562,0.065,0.968,3.689,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.027,1.579e6,0,821.054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,0.194,83.041,959.648,1143.316,0.003,0.17
63.378,472.825,-30.57,111.785,30.58,111.85,1219.564,1.387,1219.564,0.065,0.956,3.817,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.027,1.562e6,0,803.468,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,0.147,83.042,959.649,1143.317,0.003,0.17
63.381,472.729,-30.225,108.632,30.237,108.703,1219.567,1.387,1219.567,0.065,0.944,3.945,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.027,1.544e6,0,785.901,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,0.099,83.042,959.651,1143.317,0.003,0.17
63.384,472.63,-29.877,105.482,29.89,105.56,1219.57,1.387,1219.571,0.065,0.93,4.074,42,-87.996,32.16,NaN,NaN,NaN,NaN,40.359,4.48,NaN,NaN,NaN,NaN,NaN,0.026,1.527e6,0,768.354,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003,NaN,NaN,NaN,NaN,0.048,83.042,959.653,1143.317,0.003,0.17
